observation_id,candidate_project_id,canonical_project_id,field_name,raw_value,raw_unit,normalized_value,normalized_unit,currency,value_date,publisher,document_title,source_url,publication_date,access_date,source_tier,evidence_class,confidence,location_context,quotation_context,source_status,conflict_flag,superseded_flag,notes
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-annual_generation_kwh,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,annual_generation_kwh,12000000,kWh,12000000,kWh,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-developer,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,developer,GreenYellow,,GreenYellow,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-offtaker,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,offtaker,Altarea,,Altarea,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-country,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,country,France,,France,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-project_status,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,project_status,OPERATING,,OPERATING,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-business_model,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,business_model,ROOFTOP_PPA,,ROOFTOP_PPA,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-ppa_exists,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,ppa_exists,YES,,YES,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-ppa_tenor_years,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,ppa_tenor_years,30,years,30,years,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-self_consumption_signal,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-installed_capacity_kwp,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,installed_capacity_kwp,612,kWp,612,kWp,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-annual_generation_kwh,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,annual_generation_kwh,870000,kWh,870000,kWh,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-developer,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,developer,GreenYellow,,GreenYellow,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-offtaker,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,offtaker,Altarea,,Altarea,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-country,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,country,France,,France,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-project_status,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,project_status,OPERATING,,OPERATING,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-business_model,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,business_model,CARPORT_PPA,,CARPORT_PPA,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-ppa_exists,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,ppa_exists,YES,,YES,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-ppa_tenor_years,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,ppa_tenor_years,30,years,30,years,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-BOLLENE-CARPORT-self_consumption_signal,EU-GY-ALTAREA-BOLLENE-CARPORT,EU-GY-ALTAREA-BOLLENE-CARPORT,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,612 kWp; 870 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,612 kWp; 870 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-installed_capacity_kwp,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,installed_capacity_kwp,7200,kWp,7200,kWp,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-annual_generation_kwh,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,annual_generation_kwh,9200000,kWh,9200000,kWh,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-developer,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,developer,GreenYellow,,GreenYellow,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-offtaker,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,offtaker,Altarea,,Altarea,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-country,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,country,France,,France,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-project_status,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,project_status,OPERATING,,OPERATING,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-business_model,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,business_model,ROOFTOP_PPA,,ROOFTOP_PPA,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-ppa_exists,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,ppa_exists,YES,,YES,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-ppa_tenor_years,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,ppa_tenor_years,30,years,30,years,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-ROOF-self_consumption_signal,EU-GY-ALTAREA-SECOND-ROOF,EU-GY-ALTAREA-SECOND-ROOF,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,7.2 MWp; 9.2 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,7.2 MWp; 9.2 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-installed_capacity_kwp,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,installed_capacity_kwp,400,kWp,400,kWp,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-annual_generation_kwh,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,annual_generation_kwh,510000,kWh,510000,kWh,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-developer,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,developer,GreenYellow,,GreenYellow,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-offtaker,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,offtaker,Altarea,,Altarea,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-country,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,country,France,,France,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-project_status,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,project_status,OPERATING,,OPERATING,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-business_model,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,business_model,ONSITE_SELF_CONSUMPTION,,ONSITE_SELF_CONSUMPTION,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-ppa_exists,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,ppa_exists,YES,,YES,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-ppa_tenor_years,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,ppa_tenor_years,30,years,30,years,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-SELF-self_consumption_signal,EU-GY-ALTAREA-SECOND-SELF,EU-GY-ALTAREA-SECOND-SELF,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,400 kWp; 510 MWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,400 kWp; 510 MWh/year.
OBS-EU-GY-ALTAREA-SECOND-CARPORT-installed_capacity_kwp,EU-GY-ALTAREA-SECOND-CARPORT,EU-GY-ALTAREA-SECOND-CARPORT,installed_capacity_kwp,1000,kWp,1000,kWp,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,1 MWp; 1.3 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,1 MWp; 1.3 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-CARPORT-annual_generation_kwh,EU-GY-ALTAREA-SECOND-CARPORT,EU-GY-ALTAREA-SECOND-CARPORT,annual_generation_kwh,1300000,kWh,1300000,kWh,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,1 MWp; 1.3 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,1 MWp; 1.3 GWh/year.
OBS-EU-GY-ALTAREA-SECOND-CARPORT-developer,EU-GY-ALTAREA-SECOND-CARPORT,EU-GY-ALTAREA-SECOND-CARPORT,developer,GreenYellow,,GreenYellow,,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,France site,1 MWp; 1.3 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,1 MWp; 1.3 GWh/year.
